order_id,company_name,distance_km,delivery_time_hrs,weather,traffic_level,payment_type,past_failures,agent_rating,delivery_status
10417,FedEx India,28,3,Storm,Medium,Prepaid,3,3.3,0
10418,FedEx India,40,7,Clear,Medium,Prepaid,4,3.3,0
10419,DTDC,10,6,Clear,Low,COD,0,2.7,0
10420,Shadowfax,22,8,Clear,Low,COD,1,4.0,0
10421,Blue Dart,77,3,Rain,Low,Prepaid,2,3.4,0
10422,Amazon Logistics,30,3,Rain,Medium,Prepaid,0,4.1,0
10423,DTDC,34,4,Rain,High,Prepaid,3,2.5,1
10424,Shadowfax,63,3,Clear,Low,COD,2,5.0,1
10425,FedEx India,16,9,Clear,Low,COD,2,2.9,1
10426,FedEx India,3,11,Rain,Low,Prepaid,4,4.1,0
10427,Ecom Express,53,4,Clear,Medium,Prepaid,2,4.3,1
10428,DTDC,45,6,Storm,Medium,Prepaid,2,2.9,1
10429,Blue Dart,55,8,Rain,Medium,Prepaid,1,2.8,0
10430,Flipkart,19,11,Clear,Low,Prepaid,3,2.9,0
10431,Blue Dart,4,8,Clear,Medium,COD,0,3.1,1
10432,FedEx India,8,5,Rain,Low,Prepaid,4,2.9,1
10433,FedEx India,44,5,Clear,Medium,Prepaid,1,4.2,0
10434,Delhivery,39,6,Clear,Low,COD,0,3.6,1
10435,FedEx India,38,10,Rain,High,Prepaid,0,3.8,1
10436,Amazon Logistics,59,7,Clear,Medium,Prepaid,1,2.6,1
10437,XpressBees,34,10,Rain,Medium,Prepaid,4,4.7,0
10438,DTDC,60,7,Clear,Medium,Prepaid,3,2.9,1
10439,Blue Dart,12,4,Rain,Medium,COD,1,3.4,0
10440,XpressBees,69,6,Clear,Low,COD,1,2.7,1
10441,Shadowfax,69,7,Clear,Medium,Prepaid,1,2.8,0
10442,Flipkart,23,5,Storm,Medium,Prepaid,4,4.2,1
10443,Amazon Logistics,67,5,Rain,Medium,Prepaid,1,4.2,0
10444,Blue Dart,45,2,Clear,Medium,Prepaid,1,4.2,1
10445,XpressBees,7,7,Clear,High,Prepaid,2,3.9,1
10446,Flipkart,43,6,Rain,High,Prepaid,2,4.9,0
10447,Delhivery,26,11,Clear,Low,Prepaid,2,3.8,0
10448,Amazon Logistics,58,1,Storm,Medium,Prepaid,2,3.6,0
10449,Amazon Logistics,56,4,Storm,Low,COD,1,3.1,1
10450,Delhivery,17,3,Rain,Medium,COD,2,2.7,0
10451,DTDC,15,3,Clear,Medium,COD,0,3.9,1
10452,Delhivery,40,7,Clear,Low,Prepaid,3,3.3,1
10453,Amazon Logistics,29,11,Rain,High,COD,2,3.8,1
10454,Amazon Logistics,52,10,Clear,Medium,COD,4,3.0,0
10455,XpressBees,50,4,Clear,Medium,COD,3,4.6,1
10456,FedEx India,10,8,Clear,Low,Prepaid,0,5.0,0
10457,Flipkart,59,11,Clear,Medium,COD,3,3.3,1
10458,Delhivery,46,9,Clear,High,Prepaid,3,4.6,0
10459,Flipkart,23,3,Clear,Medium,COD,0,4.7,0
10460,Delhivery,33,5,Rain,High,Prepaid,2,5.0,1
10461,Shadowfax,70,4,Clear,Low,COD,0,3.4,0
10462,Amazon Logistics,70,10,Clear,Medium,COD,4,4.4,1
10463,FedEx India,43,6,Clear,High,Prepaid,0,3.1,0
10464,XpressBees,54,11,Rain,Medium,Prepaid,1,4.1,0
10465,FedEx India,60,10,Clear,Low,Prepaid,1,4.3,0
10466,FedEx India,75,4,Rain,Medium,Prepaid,3,4.4,1
10467,FedEx India,40,8,Storm,Medium,Prepaid,2,3.0,1
10468,Flipkart,16,3,Clear,Medium,Prepaid,2,4.6,0
10469,Delhivery,72,11,Clear,High,COD,1,3.6,1
10470,Ekart,30,5,Clear,High,Prepaid,4,3.0,1
10471,Shadowfax,4,1,Storm,Medium,COD,0,3.9,0
10472,Blue Dart,11,6,Rain,Low,COD,0,4.7,1
10473,FedEx India,30,11,Storm,Medium,COD,0,4.9,0
10474,DTDC,36,5,Clear,High,COD,4,4.4,1
10475,Flipkart,7,8,Storm,High,Prepaid,4,2.5,1
10476,XpressBees,13,9,Clear,Low,COD,0,2.8,1
10477,Blue Dart,39,8,Clear,Medium,Prepaid,0,2.7,0
10478,Ekart,78,8,Storm,Low,COD,4,2.8,1
10479,DTDC,20,3,Storm,Low,COD,0,3.5,1
10480,Ekart,68,4,Clear,Medium,COD,4,3.3,1
10481,Blue Dart,9,11,Clear,Medium,Prepaid,3,2.8,0
10482,FedEx India,9,4,Clear,Low,Prepaid,1,4.7,0
10483,DTDC,48,11,Clear,High,COD,1,4.0,1
10484,Ekart,5,5,Clear,High,COD,4,4.5,1
10485,XpressBees,52,9,Storm,High,Prepaid,0,3.4,0
10486,Delhivery,68,9,Rain,Low,COD,1,3.5,0
10487,Amazon Logistics,46,10,Rain,Medium,Prepaid,2,3.3,0
10488,Delhivery,9,1,Rain,Medium,COD,0,3.6,0
10489,Blue Dart,17,8,Clear,Low,COD,4,4.0,0
10490,Flipkart,78,1,Rain,Medium,Prepaid,2,3.7,0
10491,Amazon Logistics,68,2,Rain,High,Prepaid,4,4.6,1
10492,Shadowfax,10,7,Clear,Low,COD,0,4.8,0
10493,XpressBees,61,8,Rain,High,Prepaid,3,3.7,0
10494,Shadowfax,79,1,Clear,High,Prepaid,3,3.1,0
10495,DTDC,78,3,Rain,High,COD,3,4.9,1
10496,Amazon Logistics,72,7,Storm,High,COD,0,4.3,1
10497,Shadowfax,16,9,Clear,Medium,Prepaid,0,4.1,0
10498,Shadowfax,72,8,Rain,High,Prepaid,2,4.4,1
10499,Ekart,42,8,Clear,Medium,Prepaid,0,2.7,0
10500,Delhivery,23,9,Rain,High,COD,0,2.7,0
10501,Ekart,25,10,Clear,Low,Prepaid,2,2.9,1
10502,Amazon Logistics,45,3,Clear,Low,COD,2,2.9,0
10503,Amazon Logistics,2,8,Clear,Medium,COD,4,3.6,0
10504,Blue Dart,11,1,Rain,Low,Prepaid,1,2.9,0
10505,Ekart,73,8,Clear,Medium,Prepaid,1,4.6,1
10506,Ecom Express,57,7,Storm,Medium,COD,4,3.9,1
10507,Delhivery,51,8,Clear,High,Prepaid,3,3.4,1
10508,Amazon Logistics,13,1,Storm,Medium,COD,0,2.7,1
10509,Blue Dart,61,6,Rain,Medium,COD,2,4.0,0
10510,Ekart,27,7,Clear,Low,COD,2,2.8,1
10511,Delhivery,79,11,Clear,Medium,Prepaid,3,4.4,0
10512,Ekart,42,5,Rain,Medium,Prepaid,2,4.5,0
10513,Shadowfax,37,5,Rain,Medium,COD,3,3.9,0
10514,Blue Dart,24,7,Rain,Low,COD,4,2.9,1
10515,Delhivery,44,11,Clear,Low,Prepaid,3,4.5,0
10516,FedEx India,7,3,Clear,Medium,Prepaid,1,3.3,0
10517,DTDC,70,6,Storm,Medium,Prepaid,3,3.1,1
10518,DTDC,44,7,Clear,Medium,COD,4,3.7,1
10519,Delhivery,26,1,Clear,High,Prepaid,3,4.8,0
10520,Ekart,19,2,Clear,Low,COD,4,3.2,1
10521,Blue Dart,63,4,Rain,Medium,COD,1,4.8,0
10522,DTDC,14,8,Rain,Medium,COD,0,2.6,0
10523,Blue Dart,44,11,Clear,Low,COD,4,2.7,1
10524,DTDC,79,10,Clear,Medium,COD,0,4.2,0
10525,Shadowfax,29,6,Clear,Medium,Prepaid,4,3.0,0
10526,Ekart,19,1,Clear,Medium,Prepaid,3,3.3,0
10527,Shadowfax,60,10,Clear,High,COD,0,2.8,0
10528,DTDC,61,5,Storm,Low,Prepaid,4,3.3,1
10529,FedEx India,64,7,Clear,High,Prepaid,4,3.2,1
10530,FedEx India,58,6,Clear,Medium,Prepaid,0,4.3,0
10531,Shadowfax,52,9,Storm,Medium,Prepaid,4,4.3,1
10532,FedEx India,57,8,Clear,High,COD,0,4.9,0
10533,DTDC,28,4,Rain,High,COD,1,4.3,1
10534,Delhivery,33,11,Clear,Medium,Prepaid,2,4.2,1
10535,Shadowfax,10,5,Clear,High,COD,1,4.2,1
10536,Flipkart,69,7,Storm,Medium,Prepaid,0,4.7,0
10537,Ekart,47,8,Rain,Medium,COD,3,3.2,1
10538,FedEx India,68,5,Clear,Low,Prepaid,3,3.3,1
10539,FedEx India,27,9,Rain,Low,COD,2,4.4,0
10540,Amazon Logistics,9,10,Storm,High,Prepaid,0,3.1,0
10541,Ecom Express,7,4,Clear,Low,Prepaid,4,4.8,0
10542,Shadowfax,25,4,Clear,Low,COD,1,3.8,0
10543,XpressBees,49,8,Storm,High,Prepaid,1,3.3,0
10544,FedEx India,46,1,Clear,Low,COD,2,4.4,1
10545,Ekart,14,8,Rain,Low,COD,2,3.3,0
10546,Flipkart,70,5,Rain,Medium,Prepaid,2,4.9,1
10547,FedEx India,26,11,Rain,Medium,COD,2,5.0,0
10548,Flipkart,21,1,Clear,High,Prepaid,2,4.2,1
10549,DTDC,67,4,Clear,Medium,Prepaid,2,2.8,0
10550,DTDC,75,2,Rain,Medium,COD,4,3.2,1
10551,Ecom Express,46,4,Clear,Medium,Prepaid,4,3.8,0
10552,Delhivery,48,8,Clear,Medium,COD,1,4.6,0
10553,XpressBees,64,5,Clear,Medium,Prepaid,1,3.0,1
10554,Amazon Logistics,77,1,Clear,High,COD,2,2.8,0
10555,Ecom Express,78,7,Storm,Medium,Prepaid,1,2.7,1
10556,Blue Dart,56,1,Clear,Medium,Prepaid,2,3.8,1
10557,Amazon Logistics,76,9,Storm,Low,COD,4,4.7,1
10558,Shadowfax,20,3,Clear,Medium,Prepaid,3,2.6,0
10559,Ekart,36,3,Rain,Low,COD,4,3.0,0
10560,Blue Dart,54,6,Clear,Medium,Prepaid,0,4.2,0
10561,Blue Dart,27,10,Rain,High,Prepaid,4,4.6,0
10562,Ecom Express,15,6,Rain,Medium,COD,0,4.5,0
10563,Delhivery,46,11,Clear,Low,Prepaid,1,4.5,1
10564,Ecom Express,45,11,Storm,High,Prepaid,4,2.8,1
10565,Shadowfax,66,6,Clear,Low,COD,3,3.5,1
10566,FedEx India,52,1,Rain,Medium,COD,4,5.0,0
10567,FedEx India,44,5,Storm,Medium,Prepaid,4,5.0,0
10568,Delhivery,24,6,Storm,Low,Prepaid,4,4.0,0
10569,Shadowfax,57,8,Storm,High,COD,2,4.3,1
10570,Delhivery,20,1,Clear,Low,COD,4,4.9,0
10571,Flipkart,77,5,Clear,High,COD,4,3.6,1
10572,FedEx India,56,3,Clear,Low,COD,3,2.8,1
10573,Blue Dart,61,2,Clear,Low,Prepaid,0,4.2,1
10574,XpressBees,60,11,Rain,Low,COD,0,4.9,0
10575,Ekart,34,8,Clear,Low,COD,3,4.2,1
10576,Shadowfax,20,7,Rain,Medium,Prepaid,1,4.5,0
10577,Amazon Logistics,29,10,Clear,Medium,Prepaid,4,3.6,0
10578,Delhivery,53,7,Clear,High,Prepaid,1,2.7,0
10579,Ekart,50,5,Rain,Low,COD,3,2.9,1
10580,Amazon Logistics,38,9,Clear,Medium,Prepaid,1,5.0,0
10581,Ekart,27,5,Rain,Medium,Prepaid,0,3.7,0
10582,XpressBees,41,2,Clear,Medium,Prepaid,2,2.5,0
10583,Amazon Logistics,39,3,Rain,Medium,Prepaid,1,4.9,0
10584,Ecom Express,78,4,Clear,Medium,Prepaid,2,3.7,0
10585,DTDC,55,5,Clear,Low,COD,1,4.6,0
10586,Ecom Express,23,3,Rain,High,Prepaid,3,3.9,1
10587,FedEx India,17,7,Storm,Medium,COD,2,2.8,1
10588,DTDC,29,5,Clear,Medium,COD,1,4.0,0
10589,Ecom Express,36,5,Clear,Low,COD,3,5.0,1
10590,DTDC,61,6,Clear,Low,COD,0,2.6,1
10591,DTDC,46,7,Clear,Medium,Prepaid,4,4.6,0
10592,Blue Dart,47,10,Rain,Low,Prepaid,3,3.1,0
10593,Delhivery,73,10,Rain,Low,Prepaid,3,3.5,0
10594,Delhivery,56,8,Clear,High,COD,0,3.4,1
10595,Blue Dart,27,9,Clear,Medium,Prepaid,2,4.7,0
10596,Ekart,26,11,Rain,Medium,Prepaid,1,3.8,0
10597,Flipkart,66,4,Clear,Low,COD,2,3.6,1
10598,Ekart,7,5,Rain,High,COD,3,4.5,1
10599,Amazon Logistics,24,5,Clear,Low,COD,1,2.6,0
10600,Amazon Logistics,65,8,Rain,High,COD,4,2.7,1
10601,DTDC,44,9,Clear,High,Prepaid,4,2.6,0
10602,Ecom Express,24,7,Rain,Medium,COD,1,4.2,0
10603,Ecom Express,31,5,Clear,High,Prepaid,3,3.8,0
10604,Delhivery,78,3,Clear,Medium,COD,0,4.7,0
10605,Shadowfax,19,1,Rain,Low,Prepaid,2,3.7,1
10606,Ekart,22,11,Clear,Low,Prepaid,2,3.1,0
10607,FedEx India,58,9,Clear,Low,COD,0,4.5,0
10608,XpressBees,24,5,Clear,Low,Prepaid,0,3.2,1
10609,Ecom Express,46,9,Clear,Medium,COD,4,4.8,0
10610,XpressBees,45,10,Storm,Low,COD,0,3.1,0
10611,DTDC,48,4,Rain,High,COD,1,2.9,0
10612,XpressBees,41,5,Clear,Medium,Prepaid,4,3.7,1
10613,FedEx India,52,4,Rain,Medium,Prepaid,3,2.6,0
10614,Blue Dart,43,2,Clear,High,COD,4,2.6,0
10615,FedEx India,8,1,Storm,Low,COD,4,3.7,1
10616,XpressBees,51,8,Clear,Medium,Prepaid,2,3.0,1
10617,FedEx India,49,4,Rain,High,Prepaid,0,2.5,1
10618,Flipkart,7,5,Clear,Low,Prepaid,1,3.2,0
10619,DTDC,10,6,Clear,Medium,COD,0,3.7,0
10620,Ekart,58,8,Clear,Medium,Prepaid,2,3.5,0
10621,Blue Dart,32,11,Clear,High,Prepaid,0,2.8,0
10622,Ecom Express,22,8,Rain,Medium,COD,1,3.9,0
10623,Amazon Logistics,41,7,Clear,Medium,Prepaid,0,4.3,0
10624,Ekart,46,4,Storm,High,COD,2,4.2,1
10625,Amazon Logistics,78,6,Clear,Low,Prepaid,1,3.5,1
10626,DTDC,50,4,Rain,High,Prepaid,0,2.8,1
10627,Blue Dart,21,7,Storm,High,Prepaid,2,3.7,1
10628,Delhivery,18,11,Rain,High,Prepaid,2,4.7,0
10629,Ecom Express,29,1,Storm,High,Prepaid,4,3.7,1
10630,Flipkart,42,5,Rain,Medium,Prepaid,1,3.0,0
10631,Delhivery,67,10,Clear,High,Prepaid,1,2.7,1
10632,DTDC,26,10,Rain,Medium,COD,0,4.9,0
10633,Ekart,59,4,Clear,Medium,Prepaid,4,4.4,0
10634,Flipkart,42,11,Clear,Low,COD,1,3.3,1
10635,FedEx India,7,7,Clear,High,COD,2,3.2,0
10636,XpressBees,76,9,Rain,Medium,Prepaid,1,4.7,0
10637,Flipkart,39,5,Clear,High,Prepaid,4,2.9,0
10638,DTDC,7,4,Clear,Low,Prepaid,3,3.8,0
10639,Shadowfax,46,9,Clear,High,Prepaid,2,4.3,1
10640,XpressBees,76,5,Storm,High,Prepaid,1,3.5,1
10641,Amazon Logistics,15,9,Clear,Medium,Prepaid,2,2.6,0
10642,Ecom Express,67,8,Clear,Low,COD,0,3.1,0
10643,Amazon Logistics,41,4,Clear,Medium,Prepaid,2,4.8,0
10644,Flipkart,4,11,Storm,Low,Prepaid,1,3.8,0
10645,Amazon Logistics,25,11,Storm,Medium,Prepaid,0,4.5,0
10646,DTDC,20,7,Rain,Low,COD,0,3.9,0
10647,FedEx India,19,5,Storm,Low,Prepaid,0,4.9,0
10648,Ekart,65,10,Clear,Low,COD,3,4.8,0
10649,Ecom Express,36,4,Storm,Low,Prepaid,3,3.7,1
10650,Amazon Logistics,63,5,Clear,Low,COD,0,3.3,1
10651,Amazon Logistics,2,5,Clear,High,Prepaid,1,4.0,0
10652,Flipkart,26,11,Clear,Medium,COD,0,4.2,0
10653,Ekart,46,9,Rain,Medium,COD,0,3.7,1
10654,Delhivery,50,9,Rain,Medium,Prepaid,2,4.6,0
10655,Amazon Logistics,17,6,Clear,Medium,Prepaid,2,3.0,0
10656,DTDC,20,4,Storm,High,Prepaid,2,3.3,0
10657,Shadowfax,24,2,Clear,Low,COD,4,4.2,0
10658,Ecom Express,26,3,Clear,Low,COD,2,3.1,0
10659,Amazon Logistics,17,2,Clear,High,Prepaid,2,3.6,1
10660,DTDC,55,5,Rain,Medium,Prepaid,1,4.9,0
10661,DTDC,74,6,Rain,Low,Prepaid,3,4.1,1
10662,Ecom Express,2,11,Clear,Low,COD,3,4.9,0
10663,Delhivery,43,5,Rain,Low,COD,3,4.3,1
10664,DTDC,20,2,Clear,High,Prepaid,4,4.3,0
10665,Shadowfax,35,5,Rain,Low,Prepaid,0,4.0,0
10666,DTDC,56,9,Storm,High,Prepaid,2,2.9,1
10667,DTDC,19,4,Clear,High,Prepaid,1,3.8,0
10668,DTDC,35,10,Storm,Medium,Prepaid,4,3.1,1
10669,FedEx India,46,2,Rain,Low,Prepaid,3,5.0,0
10670,FedEx India,7,3,Clear,Low,Prepaid,4,3.2,0
10671,Delhivery,22,3,Storm,Medium,COD,1,3.1,0
10672,Amazon Logistics,71,9,Clear,Medium,COD,4,4.1,0
10673,DTDC,49,4,Clear,Medium,COD,3,3.8,0
10674,Ekart,40,1,Clear,Medium,Prepaid,0,2.6,0
10675,Amazon Logistics,32,1,Clear,High,COD,3,2.8,0
10676,Delhivery,11,7,Rain,Medium,COD,3,4.5,0
10677,Blue Dart,31,7,Rain,Medium,Prepaid,3,3.7,0
10678,Amazon Logistics,19,2,Storm,High,Prepaid,4,2.9,1
10679,Amazon Logistics,61,9,Clear,Low,COD,1,3.7,1
10680,XpressBees,74,9,Clear,Low,COD,3,3.1,0
10681,Flipkart,16,5,Clear,Low,Prepaid,4,3.1,1
10682,XpressBees,5,3,Clear,Low,Prepaid,1,4.9,0
10683,Shadowfax,64,3,Storm,Medium,COD,0,3.4,1
10684,FedEx India,41,3,Rain,Low,COD,3,2.6,1
10685,FedEx India,10,6,Clear,Medium,COD,2,4.9,0
10686,Flipkart,10,4,Storm,High,Prepaid,4,4.5,1
10687,Ecom Express,27,8,Rain,Low,Prepaid,0,3.1,0
10688,Ecom Express,5,11,Clear,Medium,Prepaid,0,3.5,0
10689,Delhivery,17,11,Rain,Low,COD,0,4.7,0
10690,Flipkart,16,11,Clear,Low,COD,4,3.4,1
10691,Amazon Logistics,53,5,Clear,Medium,Prepaid,1,3.9,0
10692,Ecom Express,70,1,Clear,High,Prepaid,2,3.8,1
10693,DTDC,6,9,Clear,Medium,COD,1,3.5,0
10694,Ekart,21,1,Clear,Low,COD,3,4.1,0
10695,Amazon Logistics,19,6,Clear,Medium,COD,2,3.7,1
10696,Shadowfax,3,1,Clear,Low,Prepaid,1,2.6,0
10697,DTDC,14,3,Rain,Low,COD,3,4.5,1
10698,DTDC,5,10,Storm,Medium,COD,2,2.8,1
10699,Flipkart,43,5,Rain,Low,Prepaid,4,3.7,0
10700,Delhivery,75,10,Clear,Medium,COD,3,3.9,1
10701,Shadowfax,62,7,Clear,Medium,Prepaid,1,4.3,1
10702,Ecom Express,9,10,Clear,Medium,COD,2,3.5,0
10703,Flipkart,68,8,Clear,Low,COD,3,4.3,0
10704,Ecom Express,64,9,Rain,High,Prepaid,3,2.8,1
10705,Flipkart,10,6,Rain,Medium,COD,4,4.1,0
10706,Flipkart,12,11,Rain,High,Prepaid,3,4.6,0
10707,Flipkart,43,9,Rain,Low,COD,2,4.7,0
10708,Delhivery,14,8,Clear,Medium,COD,0,3.9,0
10709,Flipkart,37,9,Clear,Medium,COD,2,3.3,1
10710,Blue Dart,14,10,Rain,Low,COD,2,2.9,0
10711,Ekart,13,4,Clear,Low,Prepaid,4,3.4,0
10712,Ecom Express,38,9,Clear,Medium,Prepaid,4,3.8,0
10713,Amazon Logistics,75,7,Clear,High,Prepaid,3,3.0,1
10714,XpressBees,74,5,Clear,Medium,COD,4,4.9,0
10715,Shadowfax,53,5,Clear,Low,Prepaid,3,4.7,0
10716,FedEx India,72,1,Rain,Medium,COD,0,2.6,1
10717,Delhivery,3,2,Storm,High,Prepaid,1,3.9,1
10718,Amazon Logistics,57,10,Clear,Medium,COD,4,4.5,1
10719,DTDC,61,3,Clear,Low,Prepaid,4,3.1,0
10720,Blue Dart,24,8,Rain,High,COD,0,3.8,0
10721,FedEx India,41,6,Clear,Low,COD,4,3.5,1
10722,XpressBees,65,10,Clear,Medium,COD,0,3.0,1
10723,Amazon Logistics,24,11,Clear,Medium,COD,3,4.0,1
10724,FedEx India,30,5,Clear,High,COD,4,5.0,0
10725,Amazon Logistics,79,1,Rain,High,COD,4,3.4,1
10726,Blue Dart,52,11,Rain,High,COD,3,3.9,1
10727,XpressBees,70,9,Clear,Low,Prepaid,4,3.3,1
10728,DTDC,32,3,Clear,High,COD,2,4.7,1
10729,Flipkart,51,3,Clear,Low,COD,0,4.7,0
10730,Ecom Express,21,2,Clear,Low,Prepaid,1,2.9,0
10731,DTDC,56,4,Storm,Medium,COD,2,4.7,0
10732,Flipkart,3,2,Rain,Medium,COD,1,2.9,0
10733,Delhivery,26,9,Clear,Medium,COD,2,2.7,0
10734,Ekart,14,10,Rain,Medium,COD,2,4.1,0
10735,Shadowfax,71,7,Rain,High,Prepaid,2,3.5,1
10736,Shadowfax,68,8,Rain,Low,Prepaid,0,3.8,1
10737,Ecom Express,59,3,Clear,Low,Prepaid,1,4.1,1
10738,XpressBees,76,6,Clear,High,Prepaid,3,2.6,1
10739,Blue Dart,65,10,Rain,Low,COD,3,3.2,1
10740,XpressBees,70,6,Clear,Medium,Prepaid,4,3.7,1
10741,Blue Dart,60,1,Storm,Medium,COD,0,3.2,1
10742,XpressBees,61,6,Rain,Medium,COD,0,2.6,0
10743,Ekart,63,3,Storm,Medium,COD,0,2.7,1
10744,Delhivery,17,11,Clear,Low,Prepaid,2,4.5,0
10745,Delhivery,69,3,Storm,High,Prepaid,0,4.8,1
10746,Flipkart,16,3,Clear,Low,Prepaid,3,2.9,0
10747,FedEx India,56,10,Storm,Medium,Prepaid,0,3.1,0
10748,Delhivery,36,11,Clear,Low,COD,2,4.1,1
10749,Delhivery,56,11,Clear,Medium,COD,1,4.9,1
10750,DTDC,15,10,Rain,Medium,Prepaid,0,3.2,0
10751,DTDC,50,11,Clear,High,COD,1,4.6,0
10752,Flipkart,8,8,Clear,Medium,Prepaid,4,3.8,0
10753,FedEx India,31,5,Storm,Medium,COD,2,4.9,1
10754,Ecom Express,50,4,Clear,High,Prepaid,0,2.8,1
10755,DTDC,17,9,Rain,Medium,COD,4,4.9,0
10756,Ecom Express,52,9,Clear,Medium,Prepaid,4,3.6,0
10757,Amazon Logistics,73,1,Rain,Medium,Prepaid,1,4.9,0
10758,DTDC,43,2,Rain,Medium,Prepaid,3,3.6,0
10759,Ekart,18,8,Clear,High,Prepaid,3,3.8,0
10760,FedEx India,64,5,Clear,Low,COD,3,4.5,1
10761,Flipkart,46,7,Rain,Medium,Prepaid,3,4.3,0
10762,Amazon Logistics,78,1,Clear,Medium,COD,2,4.0,1
10763,FedEx India,8,10,Clear,High,COD,0,3.5,1
10764,Ekart,28,5,Rain,High,COD,0,4.5,0
10765,FedEx India,11,11,Clear,Medium,COD,2,4.9,1
10766,Ekart,35,3,Clear,Medium,Prepaid,1,2.5,0
10767,Ekart,37,10,Rain,Medium,Prepaid,0,4.0,1
10768,Ecom Express,26,2,Clear,Medium,COD,4,4.7,0
10769,XpressBees,7,2,Clear,High,COD,0,4.1,1
10770,Amazon Logistics,25,9,Clear,High,COD,2,4.5,0
10771,FedEx India,19,4,Rain,High,COD,1,4.7,0
10772,Blue Dart,7,4,Rain,Low,Prepaid,0,4.4,0
10773,Amazon Logistics,30,7,Rain,High,COD,2,4.3,1
10774,XpressBees,26,10,Clear,High,COD,4,4.9,0
10775,Amazon Logistics,56,10,Clear,Medium,Prepaid,3,4.7,1
10776,Delhivery,47,2,Clear,Medium,COD,4,4.5,0
10777,Blue Dart,25,3,Clear,High,Prepaid,4,2.7,1
10778,XpressBees,76,3,Storm,Medium,Prepaid,1,3.1,0
10779,Ecom Express,27,6,Clear,High,COD,0,3.9,1
10780,FedEx India,29,3,Clear,Medium,COD,3,4.3,0
10781,Shadowfax,4,11,Clear,Medium,COD,2,3.3,1
10782,XpressBees,76,5,Rain,High,COD,3,2.7,1
10783,Flipkart,39,4,Rain,Medium,Prepaid,0,3.3,0
10784,FedEx India,62,3,Rain,High,COD,1,4.4,1
10785,XpressBees,79,8,Storm,Medium,Prepaid,0,4.7,1
10786,Delhivery,52,10,Clear,Medium,Prepaid,2,4.8,1
10787,Shadowfax,49,3,Clear,Low,Prepaid,3,3.4,1
10788,Delhivery,22,6,Clear,Medium,COD,4,3.4,0
10789,Shadowfax,55,7,Rain,Medium,Prepaid,0,3.5,0
10790,Flipkart,57,7,Rain,High,COD,1,3.4,0
10791,FedEx India,60,2,Clear,Low,COD,1,4.2,0
10792,Ecom Express,73,3,Rain,Medium,Prepaid,3,3.4,0
10793,Delhivery,52,10,Rain,Low,COD,4,2.6,0
10794,Delhivery,21,10,Storm,Medium,Prepaid,2,3.6,0
10795,Ekart,60,4,Rain,High,Prepaid,4,3.1,0
10796,Shadowfax,72,7,Rain,Medium,COD,3,2.6,1
10797,DTDC,10,2,Clear,Medium,Prepaid,4,3.7,1
10798,FedEx India,2,3,Rain,Medium,COD,3,3.0,1
10799,Shadowfax,30,7,Storm,Low,COD,4,3.6,0
10800,Ekart,64,7,Clear,Medium,Prepaid,0,3.2,0
10801,Amazon Logistics,73,10,Rain,Medium,COD,1,4.0,0
10802,Shadowfax,57,3,Rain,Medium,Prepaid,3,5.0,1
10803,Ecom Express,69,1,Clear,High,Prepaid,3,3.9,1
10804,FedEx India,36,3,Rain,High,Prepaid,1,4.1,1
10805,Ekart,4,5,Clear,High,Prepaid,2,4.8,0
10806,Amazon Logistics,8,7,Storm,High,Prepaid,3,3.4,1
10807,Blue Dart,28,4,Rain,High,COD,0,2.9,0
10808,Ekart,2,11,Clear,Medium,Prepaid,4,3.2,0
10809,Blue Dart,72,11,Clear,Low,COD,0,3.5,1
10810,FedEx India,45,1,Rain,Medium,Prepaid,3,4.1,1
10811,Delhivery,42,6,Clear,High,Prepaid,2,2.5,1
10812,Ekart,76,2,Clear,Low,Prepaid,3,4.6,0
10813,Flipkart,43,3,Clear,Low,COD,2,2.7,0
10814,Blue Dart,34,4,Clear,Low,Prepaid,1,4.8,0
10815,Ecom Express,51,6,Clear,Medium,Prepaid,4,4.9,0
10816,Flipkart,64,6,Rain,Medium,Prepaid,0,5.0,0
10817,XpressBees,38,7,Storm,Medium,COD,2,4.5,1
10818,XpressBees,60,5,Rain,Low,Prepaid,0,2.9,0
10819,Amazon Logistics,49,7,Rain,Medium,COD,1,4.3,1
10820,Delhivery,6,2,Clear,Low,Prepaid,3,3.0,1
10821,FedEx India,49,1,Clear,Low,COD,2,4.7,1
10822,Ekart,4,10,Clear,Medium,Prepaid,4,3.3,1
10823,DTDC,48,8,Rain,Medium,Prepaid,2,3.3,1
10824,Ecom Express,63,1,Storm,Medium,Prepaid,3,4.8,1
10825,Blue Dart,15,2,Rain,Medium,COD,3,2.5,0
10826,FedEx India,64,11,Storm,Low,Prepaid,4,3.0,1
10827,Flipkart,62,10,Rain,High,COD,4,3.6,1
10828,XpressBees,32,6,Clear,Low,Prepaid,1,4.3,0
10829,Ecom Express,18,1,Clear,Low,Prepaid,0,4.1,0
10830,DTDC,25,10,Clear,High,Prepaid,2,4.2,0
10831,Ekart,24,3,Clear,Medium,Prepaid,1,4.7,0
10832,Amazon Logistics,51,7,Rain,Low,COD,0,2.8,1
10833,DTDC,79,8,Clear,Low,COD,1,3.8,1
10834,Ecom Express,71,4,Rain,High,COD,4,4.3,0
10835,DTDC,28,3,Rain,High,COD,4,4.1,1
10836,Ecom Express,16,1,Clear,Low,Prepaid,3,3.6,0
